theta1_deg,theta2_deg,r_max_mm,center_x_mm,center_z_mm,phi_deg,g_mm,secure_wrap,caged,self_collision_ok,self_collision_clearance_mm,self_collision_pair
14.0,24.0,38.409,217.88,170.0,46.0,76.819,False,False,True,20.293,housing|node1
14.0,26.0,38.409,217.88,170.0,46.0,76.819,False,False,True,20.293,housing|node1
14.0,28.0,38.409,217.88,170.0,46.0,76.819,False,False,True,20.293,housing|node1
14.0,30.0,38.409,217.88,170.0,46.0,76.819,False,False,True,2.138,housing|gripper_claw_left
14.0,32.0,,,,,,False,False,False,-1.819,housing|node9
14.0,34.0,,,,,,False,False,False,-13.176,housing|node9
14.0,36.0,,,,,,False,False,False,-14.256,housing|node9
16.0,-36.0,60.876,237.031,170.0,50.0,121.753,False,False,True,18.456,node4|node8
16.0,-34.0,73.159,253.843,170.0,38.0,146.318,False,False,True,19.842,housing|node1
16.0,-32.0,86.89,271.811,170.0,30.0,173.78,False,False,True,19.842,housing|node1
16.0,-30.0,102.321,290.651,170.0,26.0,204.642,False,False,True,19.842,housing|node1
16.0,-28.0,119.281,310.801,170.0,34.0,238.562,False,False,True,19.842,housing|node1
16.0,-26.0,136.685,330.315,170.0,34.0,273.371,False,False,True,19.842,housing|node1
16.0,-24.0,154.718,350.432,170.0,32.0,309.436,False,False,True,19.842,housing|node1
16.0,-22.0,174.978,373.086,170.0,30.0,349.956,False,False,True,19.842,housing|node1
16.0,-20.0,198.262,404.794,170.0,10.0,396.524,False,False,True,19.842,housing|node1
16.0,-18.0,199.86,400.657,170.0,18.0,399.719,False,False,True,19.842,housing|node1
16.0,-16.0,193.304,393.364,170.0,18.0,386.609,False,False,True,19.842,housing|node1
16.0,-14.0,183.955,382.961,170.0,20.0,367.909,False,False,True,19.842,housing|node1
16.0,-12.0,171.916,369.567,170.0,20.0,343.832,False,False,True,19.842,housing|node1
16.0,-10.0,157.356,353.367,170.0,18.0,314.711,False,False,True,19.842,housing|node1
16.0,-8.0,149.773,46.412,-234.856,34.0,299.546,False,False,True,19.842,housing|node1
16.0,-6.0,162.619,31.974,-249.939,36.0,325.237,False,False,True,19.842,housing|node1
16.0,-4.0,173.486,14.447,-262.283,32.0,346.973,False,False,True,19.842,housing|node1
16.0,-2.0,182.481,-15.0,-271.638,20.0,364.963,False,False,True,19.842,housing|node1
16.0,0.0,175.657,-15.0,-277.817,22.0,351.313,False,False,True,19.842,housing|node1
16.0,2.0,151.241,-15.0,-280.702,16.0,302.482,False,False,True,19.842,housing|node1
16.0,4.0,129.716,-15.0,-218.873,48.0,259.432,False,False,True,19.842,housing|node1
16.0,6.0,110.198,-15.0,-199.644,48.0,220.396,False,False,True,19.842,housing|node1
16.0,8.0,92.152,-15.0,-181.344,52.0,184.304,False,False,True,19.842,housing|node1
16.0,10.0,75.319,-15.0,-164.475,54.0,150.638,False,False,True,19.842,housing|node1
16.0,12.0,59.687,-15.0,-148.844,64.0,119.374,False,False,True,19.842,housing|node1
16.0,14.0,45.221,-15.0,-134.48,74.0,90.442,False,False,True,19.842,housing|node1
16.0,16.0,31.516,197.523,170.0,50.0,63.033,False,False,True,19.842,housing|node1
16.0,18.0,31.516,197.523,170.0,50.0,63.033,False,False,True,19.842,housing|node1
16.0,20.0,31.516,197.523,170.0,50.0,63.033,False,False,True,19.842,housing|node1
16.0,22.0,31.516,197.523,170.0,50.0,63.033,False,False,True,19.842,housing|node1
16.0,24.0,31.516,197.523,170.0,50.0,63.033,False,False,True,19.842,housing|node1
16.0,26.0,31.516,197.523,170.0,50.0,63.033,False,False,True,19.842,housing|node1
16.0,28.0,31.516,197.523,170.0,50.0,63.033,False,False,True,6.002,housing|gripper_claw_left
16.0,30.0,,,,,,False,False,False,-7.203,housing|node9
16.0,32.0,,,,,,False,False,False,-26.826,housing|node9
16.0,34.0,,,,,,False,False,False,-39.967,housing|node9
16.0,36.0,,,,,,False,False,False,-2.952,housing|node8
18.0,-36.0,79.358,250.081,170.0,42.0,158.717,False,False,True,18.456,node4|node8
18.0,-34.0,93.19,267.14,170.0,38.0,186.38,False,False,True,19.331,housing|node1
18.0,-32.0,109.102,286.792,170.0,28.0,218.204,False,False,True,19.331,housing|node1
18.0,-30.0,127.243,308.491,170.0,24.0,254.487,False,False,True,19.331,housing|node1
18.0,-28.0,147.82,332.488,170.0,20.0,295.641,False,False,True,19.331,housing|node1
18.0,-26.0,171.385,358.69,170.0,18.0,342.771,False,False,True,19.331,housing|node1
18.0,-24.0,185.341,373.918,170.0,12.0,370.682,False,False,True,19.331,housing|node1
18.0,-22.0,183.529,371.938,170.0,12.0,367.059,False,False,True,19.331,housing|node1
18.0,-20.0,178.9,366.866,170.0,12.0,357.8,False,False,True,19.331,housing|node1
18.0,-18.0,171.474,358.688,170.0,12.0,342.948,False,False,True,19.331,housing|node1
18.0,-16.0,161.363,347.459,170.0,12.0,322.726,False,False,True,19.331,housing|node1
18.0,-14.0,148.779,333.307,170.0,14.0,297.558,False,False,True,19.331,housing|node1
18.0,-12.0,147.501,13.033,-236.336,34.0,295.002,False,False,True,19.331,housing|node1
18.0,-10.0,163.655,-15.0,-252.812,20.0,327.31,False,False,True,19.331,housing|node1
18.0,-8.0,172.871,-15.0,-266.802,18.0,345.742,False,False,True,19.331,housing|node1
18.0,-6.0,167.097,-15.0,-278.009,20.0,334.194,False,False,True,19.331,housing|node1
18.0,-4.0,155.183,-15.0,-286.19,20.0,310.365,False,False,True,19.331,housing|node1
18.0,-2.0,137.258,-15.0,-291.171,24.0,274.516,False,False,True,19.331,housing|node1
18.0,0.0,112.26,-15.0,-292.844,18.0,224.519,False,False,True,19.331,housing|node1
18.0,2.0,98.144,-15.0,-187.539,56.0,196.287,False,False,True,19.331,housing|node1
18.0,4.0,85.2,-15.0,-174.599,64.0,170.4,False,False,True,19.331,housing|node1
18.0,6.0,72.397,-15.0,-161.993,68.0,144.795,False,False,True,19.331,housing|node1
18.0,8.0,59.971,-15.0,-149.321,74.0,119.942,False,False,True,19.331,housing|node1
18.0,10.0,41.091,175.844,-252.812,46.0,82.182,False,False,True,19.331,housing|node1
18.0,12.0,40.844,175.844,-236.336,36.0,81.689,False,False,True,19.331,housing|node1
18.0,14.0,38.409,175.844,-217.724,46.0,76.819,False,False,True,19.331,housing|node1
18.0,16.0,31.516,175.844,-197.367,50.0,63.033,False,False,True,19.331,housing|node1
18.0,18.0,20.404,175.844,-175.688,56.0,40.808,False,False,True,19.331,housing|node1
18.0,20.0,20.404,175.844,170.0,56.0,40.808,False,False,True,19.331,housing|node1
18.0,22.0,20.404,175.844,170.0,56.0,40.808,False,False,True,19.331,housing|node1
18.0,24.0,20.404,175.844,170.0,56.0,40.808,False,False,True,19.331,housing|node1
18.0,26.0,20.404,175.844,170.0,56.0,40.808,False,False,True,5.58,housing|gripper_claw_left
18.0,28.0,,,,,,False,False,False,-8.077,housing|node9
18.0,30.0,,,,,,False,False,False,-28.378,housing|node9
18.0,32.0,,,,,,False,False,False,-0.066,housing|node8
18.0,34.0,,,,,,False,False,False,-14.458,housing|node8
18.0,36.0,,,,,,False,False,False,-27.521,housing|node8
20.0,-36.0,105.321,313.516,170.0,20.0,210.641,False,False,True,18.456,node5|node9
20.0,-34.0,119.397,288.564,170.0,32.0,238.794,False,False,True,18.763,housing|node1
20.0,-32.0,138.607,310.776,170.0,26.0,277.214,False,False,True,18.763,housing|node1
20.0,-30.0,161.122,336.426,170.0,22.0,322.245,False,False,True,18.763,housing|node1
20.0,-28.0,164.347,339.977,170.0,14.0,328.695,False,False,True,18.763,housing|node1
20.0,-26.0,164.424,340.064,170.0,14.0,328.847,False,False,True,18.763,housing|node1
20.0,-24.0,161.879,337.176,170.0,16.0,323.759,False,False,True,18.763,housing|node1
20.0,-22.0,156.677,331.242,170.0,16.0,313.354,False,False,True,18.763,housing|node1
20.0,-20.0,148.87,322.256,170.0,18.0,297.74,False,False,True,18.763,housing|node1
20.0,-18.0,138.503,310.285,170.0,20.0,277.005,False,False,True,18.763,housing|node1
20.0,-16.0,139.724,-15.0,-232.999,14.0,279.448,False,False,True,18.763,housing|node1
20.0,-14.0,143.905,-15.0,-250.589,20.0,287.81,False,False,True,18.763,housing|node1
20.0,-12.0,143.628,-15.0,-265.986,18.0,287.255,False,False,True,18.763,housing|node1
20.0,-10.0,139.243,-15.0,-278.851,18.0,278.486,False,False,True,18.763,housing|node1
20.0,-8.0,131.552,-15.0,-288.893,24.0,263.104,False,False,True,18.763,housing|node1
20.0,-6.0,117.288,-15.0,-295.883,22.0,234.575,False,False,True,18.763,housing|node1
20.0,-4.0,97.891,-15.0,-299.654,28.0,195.781,False,False,True,18.763,housing|node1
20.0,-2.0,74.526,-15.0,-164.072,62.0,149.051,False,False,True,18.763,housing|node1
20.0,0.0,65.974,-15.0,-155.582,64.0,131.948,False,False,True,18.763,housing|node1
20.0,2.0,57.652,-15.0,-147.242,74.0,115.304,False,False,True,18.763,housing|node1
20.0,4.0,44.497,161.969,-281.69,40.0,88.994,False,False,True,18.763,housing|node1
20.0,6.0,54.811,161.969,-269.346,38.0,109.622,False,False,True,18.763,housing|node1
20.0,8.0,58.331,161.969,-254.263,34.0,116.662,False,False,True,18.763,housing|node1
20.0,10.0,57.161,161.969,-236.75,36.0,114.321,False,False,True,18.763,housing|node1
20.0,12.0,51.798,161.969,-217.163,38.0,103.596,False,False,True,18.763,housing|node1
20.0,14.0,41.564,161.969,-195.903,36.0,83.127,False,False,True,18.763,housing|node1
20.0,16.0,31.516,161.969,-173.397,50.0,63.033,False,False,True,18.763,housing|node1
20.0,18.0,25.082,161.969,-158.78,58.0,50.164,False,False,True,18.763,housing|node1
20.0,20.0,16.281,161.969,-143.564,70.0,32.561,False,False,True,18.763,housing|node1
20.0,22.0,16.281,161.969,170.0,70.0,32.561,False,False,True,18.763,housing|node1
20.0,24.0,16.281,161.969,170.0,70.0,32.561,False,False,True,0.861,housing|gripper_claw_left
20.0,26.0,,,,,,False,False,False,-13.169,housing|node9
20.0,28.0,,,,,,False,False,False,-33.747,housing|node9
20.0,30.0,,,,,,False,False,False,-5.618,housing|node8
20.0,32.0,,,,,,False,False,False,-20.199,housing|node8
20.0,34.0,,,,,,False,False,False,-34.019,housing|node8
20.0,36.0,,,,,,False,False,False,-1.295,housing|node7
22.0,-36.0,129.602,292.012,170.0,24.0,259.204,False,False,True,18.138,housing|node1
22.0,-34.0,135.998,299.013,170.0,24.0,271.996,False,False,True,18.138,housing|node1
22.0,-32.0,140.227,303.642,170.0,22.0,280.454,False,False,True,18.138,housing|node1
22.0,-30.0,142.066,305.656,170.0,22.0,284.133,False,False,True,18.138,housing|node1
22.0,-28.0,141.344,304.865,170.0,22.0,282.688,False,False,True,18.138,housing|node1
22.0,-26.0,137.943,301.142,170.0,22.0,275.886,False,False,True,18.138,housing|node1
22.0,-24.0,131.806,294.424,170.0,24.0,263.611,False,False,True,18.138,housing|node1
22.0,-22.0,122.936,284.715,170.0,22.0,245.872,False,False,True,18.138,housing|node1
22.0,-20.0,111.401,272.089,170.0,22.0,222.803,False,False,True,18.138,housing|node1
22.0,-18.0,112.13,-15.0,-243.463,24.0,224.259,False,False,True,18.138,housing|node1
22.0,-16.0,113.321,-15.0,-259.995,24.0,226.642,False,False,True,18.138,housing|node1
22.0,-14.0,110.143,-15.0,-274.284,18.0,220.286,False,False,True,18.138,housing|node1
22.0,-12.0,105.685,-15.0,-285.999,26.0,211.371,False,False,True,18.138,housing|node1
22.0,-10.0,94.296,-15.0,-294.861,24.0,188.592,False,False,True,18.138,housing|node1
22.0,-8.0,79.426,-15.0,-300.65,30.0,158.851,False,False,True,18.138,housing|node1
22.0,-6.0,58.211,-15.0,-303.211,36.0,116.422,False,False,True,18.138,housing|node1
22.0,-4.0,41.831,-15.0,-131.191,84.0,83.661,False,False,True,18.138,housing|node1
22.0,-2.0,36.502,-15.0,-125.743,92.0,73.005,False,False,True,18.138,housing|node1
22.0,0.0,51.421,147.408,-291.018,38.0,102.842,False,False,True,18.138,housing|node1
22.0,2.0,66.065,147.408,-280.52,32.0,132.129,False,False,True,18.138,housing|node1
22.0,4.0,73.733,147.408,-267.075,32.0,147.466,False,False,True,18.138,housing|node1
22.0,6.0,74.647,147.408,-250.944,30.0,149.294,False,False,True,18.138,housing|node1
22.0,8.0,71.05,147.408,-232.443,34.0,142.1,False,False,True,18.138,housing|node1
22.0,10.0,61.982,147.408,-211.939,28.0,123.964,False,False,True,18.138,housing|node1
22.0,12.0,51.798,147.408,-189.836,38.0,103.596,False,False,True,18.138,housing|node1
22.0,14.0,38.409,147.408,-166.573,46.0,76.819,False,False,True,18.138,housing|node1
22.0,16.0,28.754,147.408,-151.285,46.0,57.508,False,False,True,18.138,housing|node1
22.0,18.0,20.477,147.408,-137.237,56.0,40.953,False,False,True,18.138,housing|node1
22.0,20.0,16.281,147.408,-128.079,70.0,32.561,False,False,True,18.138,housing|node1
22.0,22.0,,,,,,False,False,False,-0.154,housing|node9
22.0,24.0,,,,,,False,False,False,-22.395,housing|node9
22.0,26.0,,,,,,False,False,False,-43.162,housing|node9
22.0,28.0,,,,,,False,False,False,-15.127,housing|node8
22.0,30.0,,,,,,False,False,False,-29.708,housing|node8
22.0,32.0,,,,,,False,False,False,-1.036,housing|node7
22.0,34.0,,,,,,False,False,False,-10.489,housing|node7
22.0,36.0,,,,,,False,False,False,-19.695,housing|node7
24.0,-36.0,110.062,265.626,170.0,16.0,220.124,False,False,True,17.456,housing|node1
24.0,-34.0,113.487,269.384,170.0,16.0,226.973,False,False,True,17.456,housing|node1
24.0,-32.0,114.557,270.556,170.0,18.0,229.114,False,False,True,17.456,housing|node1
24.0,-30.0,113.1,268.961,170.0,16.0,226.2,False,False,True,17.456,housing|node1
24.0,-28.0,109.021,264.481,170.0,16.0,218.042,False,False,True,17.456,housing|node1
24.0,-26.0,102.312,257.061,170.0,18.0,204.623,False,False,True,17.456,housing|node1
24.0,-24.0,93.063,246.716,170.0,18.0,186.125,False,False,True,17.456,housing|node1
24.0,-22.0,81.485,233.528,170.0,22.0,162.97,False,False,True,17.456,housing|node1
24.0,-20.0,82.523,-15.0,-249.097,28.0,165.046,False,False,True,17.456,housing|node1
24.0,-18.0,80.573,-15.0,-264.542,22.0,161.146,False,False,True,17.456,housing|node1
24.0,-16.0,78.549,-15.0,-277.703,30.0,157.097,False,False,True,17.456,housing|node1
24.0,-14.0,70.725,-15.0,-288.256,32.0,141.449,False,False,True,17.456,housing|node1
24.0,-12.0,57.944,-15.0,-295.933,32.0,115.889,False,False,True,17.456,housing|node1
24.0,-10.0,41.791,-15.0,-300.524,42.0,83.583,False,False,True,17.456,housing|node1
24.0,-8.0,18.875,-15.0,-301.884,62.0,37.75,False,False,True,17.456,housing|node1
24.0,-6.0,33.571,137.585,-299.938,40.0,67.141,False,False,True,17.456,housing|node1
24.0,-4.0,58.632,137.585,-294.681,36.0,117.263,False,False,True,17.456,housing|node1
24.0,-2.0,78.842,137.585,-286.182,32.0,157.684,False,False,True,17.456,housing|node1
24.0,0.0,90.698,137.585,-274.581,30.0,181.395,False,False,True,17.456,housing|node1
24.0,2.0,94.687,137.585,-260.082,28.0,189.375,False,False,True,17.456,housing|node1
24.0,4.0,92.688,137.585,-242.956,30.0,185.375,False,False,True,17.456,housing|node1
24.0,6.0,84.965,137.585,-223.528,26.0,169.929,False,False,True,17.456,housing|node1
24.0,8.0,74.681,137.585,-202.172,34.0,149.361,False,False,True,17.456,housing|node1
24.0,10.0,60.52,137.585,-179.299,34.0,121.04,False,False,True,17.456,housing|node1
24.0,12.0,44.563,137.585,-155.353,36.0,89.125,False,False,True,17.456,housing|node1
24.0,14.0,35.277,137.585,-139.476,46.0,70.553,False,False,True,17.456,housing|node1
24.0,16.0,27.332,137.585,-126.676,54.0,54.665,False,False,True,17.456,housing|node1
24.0,18.0,21.047,137.585,-117.094,62.0,42.094,False,False,True,10.048,housing|gripper_claw_left
24.0,20.0,,,,,,False,False,False,-13.147,housing|node9
24.0,22.0,,,,,,False,False,False,-35.585,housing|node9
24.0,24.0,,,,,,False,False,False,-13.148,housing|node8
24.0,26.0,,,,,,False,False,False,-28.413,housing|node8
24.0,28.0,,,,,,False,False,False,-3.501,housing|node7
24.0,30.0,,,,,,False,False,False,-13.148,housing|node7
24.0,32.0,,,,,,False,False,False,-22.551,housing|node7
24.0,34.0,,,,,,False,False,False,-31.644,housing|node7
24.0,36.0,,,,,,False,False,False,-3.207,housing|node6
26.0,-36.0,87.544,234.904,170.0,22.0,175.088,False,False,True,16.718,housing|node1
26.0,-34.0,87.891,235.306,170.0,20.0,175.783,False,False,True,16.718,housing|node1
26.0,-32.0,85.887,232.984,170.0,22.0,171.774,False,False,True,16.718,housing|node1
26.0,-30.0,81.472,227.829,170.0,22.0,162.943,False,False,True,16.718,housing|node1
26.0,-28.0,74.692,219.795,170.0,24.0,149.385,False,False,True,16.718,housing|node1
26.0,-26.0,65.731,208.905,170.0,28.0,131.462,False,False,True,16.718,housing|node1
26.0,-24.0,63.575,195.248,-91.457,64.0,127.149,False,False,True,16.718,housing|node1
26.0,-22.0,58.936,178.98,-105.169,114.0,117.872,False,False,True,16.718,housing|node1
26.0,-20.0,51.133,-15.0,-264.315,36.0,102.266,False,False,True,16.718,housing|node1
26.0,-18.0,46.628,-15.0,-276.337,42.0,93.256,False,False,True,16.718,housing|node1
26.0,-16.0,36.008,-15.0,-285.727,38.0,72.016,False,False,True,16.718,housing|node1
26.0,-14.0,26.984,129.118,-144.105,68.0,53.969,False,False,True,16.718,housing|node1
26.0,-12.0,35.245,129.118,-180.304,58.0,70.491,False,False,True,16.718,housing|node1
26.0,-10.0,45.796,129.118,-218.175,50.0,91.592,False,False,True,16.718,housing|node1
26.0,-8.0,63.47,129.118,-292.7,26.0,126.94,False,False,True,16.718,housing|node1
26.0,-6.0,87.938,129.118,-286.305,28.0,175.876,False,False,True,16.718,housing|node1
26.0,-4.0,106.179,129.118,-276.706,30.0,212.359,False,False,True,16.718,housing|node1
26.0,-2.0,114.117,129.118,-264.05,28.0,228.233,False,False,True,16.718,housing|node1
26.0,0.0,113.897,129.118,-248.555,26.0,227.794,False,False,True,16.718,housing|node1
26.0,2.0,107.553,129.118,-230.497,26.0,215.106,False,False,True,16.718,housing|node1
26.0,4.0,96.898,129.118,-210.21,28.0,193.795,False,False,True,16.718,housing|node1
26.0,6.0,82.238,129.118,-188.075,26.0,164.477,False,False,True,16.718,housing|node1
26.0,8.0,66.425,129.118,-164.511,34.0,132.85,False,False,True,16.718,housing|node1
26.0,10.0,48.866,129.118,-139.966,42.0,97.733,False,False,True,16.718,housing|node1
26.0,12.0,36.503,129.118,-123.586,44.0,73.006,False,False,True,16.718,housing|node1
26.0,14.0,27.537,129.118,-112.122,48.0,55.073,False,False,True,16.718,housing|node1
26.0,16.0,,,,,,False,False,False,-6.119,housing|node9
26.0,18.0,,,,,,False,False,False,-29.944,housing|node9
26.0,20.0,,,,,,False,False,False,-14.178,housing|node8
26.0,22.0,,,,,,False,False,False,-30.043,housing|node8
26.0,24.0,,,,,,False,False,False,-9.245,housing|node7
26.0,26.0,,,,,,False,False,False,-19.06,housing|node7
26.0,28.0,,,,,,False,False,False,-0.675,housing|node6
26.0,30.0,,,,,,False,False,False,-5.76,housing|node6
26.0,32.0,,,,,,False,False,False,-10.824,housing|node6
26.0,34.0,,,,,,False,False,False,-15.848,housing|node6
26.0,36.0,,,,,,False,False,False,-20.813,housing|node6
28.0,-36.0,63.715,200.518,170.0,34.0,127.431,False,False,True,5.328,housing|node4
28.0,-34.0,61.255,197.55,170.0,36.0,122.51,False,False,True,5.328,housing|node4
28.0,-32.0,56.492,191.805,170.0,38.0,112.984,False,False,True,5.328,housing|node4
28.0,-30.0,49.397,183.247,170.0,42.0,98.794,False,False,True,5.328,housing|node4
28.0,-28.0,51.396,171.904,-84.519,58.0,102.793,False,False,True,5.328,housing|node4
28.0,-26.0,53.036,157.874,-99.278,72.0,106.072,False,False,True,5.328,housing|node4
28.0,-24.0,51.663,141.319,-112.271,152.0,103.325,False,False,True,5.328,housing|node4
28.0,-22.0,37.114,122.467,-122.781,68.0,74.228,False,False,True,5.328,housing|node5
28.0,-20.0,39.849,120.333,-130.908,66.0,79.697,False,False,True,5.328,housing|node5
28.0,-18.0,45.443,120.333,-138.95,60.0,90.886,False,False,True,5.327,housing|node5
28.0,-16.0,52.457,120.333,-164.607,54.0,104.914,False,False,True,5.327,housing|node5
28.0,-14.0,61.949,120.333,-176.795,48.0,123.898,False,False,True,5.327,housing|node5
28.0,-12.0,73.919,120.333,-210.972,46.0,147.838,False,False,True,5.327,housing|node5
28.0,-10.0,91.457,120.333,-280.979,22.0,182.914,False,False,True,5.3,housing|node5
28.0,-8.0,115.155,120.333,-273.492,26.0,230.311,False,False,True,5.199,housing|node5
28.0,-6.0,130.092,120.333,-262.844,30.0,260.184,False,False,True,5.023,housing|node5
28.0,-4.0,132.918,120.333,-249.194,26.0,265.835,False,False,True,4.773,housing|node5
28.0,-2.0,127.555,120.333,-232.766,26.0,255.11,False,False,True,4.448,housing|node5
28.0,0.0,116.67,120.333,-213.847,26.0,233.341,False,False,True,4.049,housing|node5
28.0,2.0,101.973,120.333,-192.778,26.0,203.947,False,False,True,3.577,housing|node5
28.0,4.0,84.743,120.333,-169.947,30.0,169.485,False,False,True,3.032,housing|node5
28.0,6.0,65.285,120.333,-145.778,30.0,130.57,False,False,True,2.415,housing|node5
28.0,8.0,45.334,120.333,-120.723,38.0,90.667,False,False,True,1.726,housing|node5
28.0,10.0,32.472,120.333,-103.934,50.0,64.944,False,False,True,0.967,housing|node5
28.0,12.0,,,,,,False,False,False,-1.388,housing|node9
28.0,14.0,,,,,,False,False,False,-0.76,housing|node5
28.0,16.0,,,,,,False,False,False,-1.725,housing|node5
28.0,18.0,,,,,,False,False,False,-2.757,housing|node5
28.0,20.0,,,,,,False,False,False,-3.854,housing|node5
28.0,22.0,,,,,,False,False,False,-5.014,housing|node5
28.0,24.0,,,,,,False,False,False,-6.237,housing|node5
28.0,26.0,,,,,,False,False,False,-7.521,housing|node5
28.0,28.0,,,,,,False,False,False,-8.864,housing|node5
28.0,30.0,,,,,,False,False,False,-10.265,housing|node5
28.0,32.0,,,,,,False,False,False,-11.722,housing|node5
28.0,34.0,,,,,,False,False,False,-13.233,housing|node5
28.0,36.0,,,,,,False,False,False,-14.796,housing|node5
30.0,-36.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-34.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-32.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-30.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-28.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-26.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-24.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-22.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-20.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-18.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-16.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-14.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-12.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-10.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-8.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-6.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-4.0,,,,,,False,False,False,-14.0,housing|node4
30.0,-2.0,,,,,,False,False,False,-14.0,housing|node4
30.0,0.0,,,,,,False,False,False,-14.0,housing|node4
30.0,2.0,,,,,,False,False,False,-14.0,housing|node4
30.0,4.0,,,,,,False,False,False,-14.0,housing|node4
30.0,6.0,,,,,,False,False,False,-14.0,housing|node4
30.0,8.0,,,,,,False,False,False,-14.0,housing|node4
30.0,10.0,,,,,,False,False,False,-14.0,housing|node4
30.0,12.0,,,,,,False,False,False,-14.0,housing|node4
30.0,14.0,,,,,,False,False,False,-14.0,housing|node4
30.0,16.0,,,,,,False,False,False,-14.0,housing|node4
30.0,18.0,,,,,,False,False,False,-14.0,housing|node4
30.0,20.0,,,,,,False,False,False,-14.0,housing|node4
30.0,22.0,,,,,,False,False,False,-14.0,housing|node4
30.0,24.0,,,,,,False,False,False,-14.0,housing|node4
30.0,26.0,,,,,,False,False,False,-14.0,housing|node4
30.0,28.0,,,,,,False,False,False,-14.0,housing|node4
30.0,30.0,,,,,,False,False,False,-14.0,housing|node4
30.0,32.0,,,,,,False,False,False,-14.0,housing|node4
30.0,34.0,,,,,,False,False,False,-14.0,housing|node4
30.0,36.0,,,,,,False,False,False,-14.0,housing|node4
32.0,-36.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-34.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-32.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-30.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-28.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-26.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-24.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-22.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-20.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-18.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-16.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-14.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-12.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-10.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-8.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-6.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-4.0,,,,,,False,False,False,-31.715,housing|node4
32.0,-2.0,,,,,,False,False,False,-31.715,housing|node4
32.0,0.0,,,,,,False,False,False,-31.715,housing|node4
32.0,2.0,,,,,,False,False,False,-31.715,housing|node4
32.0,4.0,,,,,,False,False,False,-31.715,housing|node4
32.0,6.0,,,,,,False,False,False,-31.715,housing|node4
32.0,8.0,,,,,,False,False,False,-31.715,housing|node4
32.0,10.0,,,,,,False,False,False,-31.715,housing|node4
32.0,12.0,,,,,,False,False,False,-31.715,housing|node4
32.0,14.0,,,,,,False,False,False,-31.715,housing|node4
32.0,16.0,,,,,,False,False,False,-31.715,housing|node4
32.0,18.0,,,,,,False,False,False,-31.715,housing|node4
32.0,20.0,,,,,,False,False,False,-31.715,housing|node4
32.0,22.0,,,,,,False,False,False,-31.715,housing|node4
32.0,24.0,,,,,,False,False,False,-31.715,housing|node4
32.0,26.0,,,,,,False,False,False,-31.715,housing|node4
32.0,28.0,,,,,,False,False,False,-31.715,housing|node4
32.0,30.0,,,,,,False,False,False,-31.715,housing|node4
32.0,32.0,,,,,,False,False,False,-31.715,housing|node4
32.0,34.0,,,,,,False,False,False,-31.715,housing|node4
32.0,36.0,,,,,,False,False,False,-31.715,housing|node4
34.0,-36.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-34.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-32.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-30.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-28.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-26.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-24.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-22.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-20.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-18.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-16.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-14.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-12.0,,,,,,False,False,False,-14.297,housing|node3
34.0,-10.0,,,,,,False,False,False,-14.297,housing|node3
